Num_ordine,Linea_Num_Ordine,ID_Prodotto,ID_Rivenditore,Quant,Prezzo_Unitario,Totale_Vendita,Costo_Totale
SO51845,51,491,312,13,31.31,407.03,540.4400
SO51845,52,590,312,1,461.69,461.69,419.7800
SO51846,1,606,669,3,323.99,971.97,1030.9500
SO51847,1,600,661,3,323.99,971.97,883.7400
SO51847,2,476,661,9,41.99,377.91,235.5900
SO51847,3,597,661,3,323.99,971.97,883.7400
SO51847,4,599,661,2,323.99,647.98,589.1600
SO51847,5,595,661,1,338.99,338.99,308.2200
SO51847,6,594,661,1,338.99,338.99,308.2200
SO51847,7,475,661,1,41.99,41.99,26.1800
SO51847,8,512,661,1,218.45,218.45,199.3800
SO51847,9,290,661,4,818.70,3274.80,2988.8000
SO51847,10,591,661,1,338.99,338.99,308.2200
SO51847,11,598,661,3,323.99,971.97,883.7400
SO51847,12,593,661,1,338.99,338.99,308.2200
SO51847,13,592,661,3,338.99,1016.97,924.6500
SO51848,1,546,493,1,37.25,37.25,27.5700
SO51848,2,520,493,1,31.58,31.58,23.3700
SO51848,3,442,493,1,858.90,858.90,868.6300
SO51848,4,378,493,1,1466.01,1466.01,1554.9500
SO51848,5,246,493,1,858.90,858.90,868.6300
SO51848,6,258,493,1,202.33,202.33,204.6300
SO51848,7,404,493,5,26.72,133.60,98.8800
SO51848,8,582,493,2,1020.59,2041.18,2165.0200
SO51848,9,430,493,1,356.90,356.90,360.9400
SO51849,1,246,529,3,858.90,2576.70,2605.9000
SO51849,2,582,529,1,1020.59,1020.59,1082.5100
SO51849,3,520,529,2,31.58,63.16,46.7400
SO51849,4,258,529,2,202.33,404.66,409.2500
SO51849,5,386,529,1,672.29,672.29,713.0800
SO51849,6,281,529,1,202.33,202.33,204.6300
SO51849,7,378,529,2,1466.01,2932.02,3109.9000
SO51849,8,442,529,3,858.90,2576.70,2605.9000
SO51849,9,430,529,1,356.90,356.90,360.9400
SO51850,1,502,263,4,200.05,800.20,799.4100
SO51850,2,465,263,10,14.69,146.90,91.5900
SO51850,3,573,263,6,1430.44,8582.64,8891.6300
SO51850,4,488,263,8,32.39,259.12,332.5800
SO51850,5,217,263,6,20.99,125.94,78.5200
SO51850,6,560,263,5,728.91,3644.55,3775.7500
SO51850,7,225,263,6,5.39,32.34,41.5300
SO51850,8,237,263,11,28.99,318.89,423.4200
SO51850,9,214,263,4,20.99,83.96,52.3500
SO51850,10,562,263,2,953.63,1907.26,2963.8800
SO51850,11,568,263,4,334.06,1336.24,1845.7800
SO51850,12,484,263,8,4.77,38.16,23.7900
SO51850,13,577,263,4,728.91,2915.64,3020.6000
SO51850,14,467,263,6,14.69,88.14,54.9600
SO51850,15,561,263,3,953.63,2860.89,4445.8100
SO51850,16,497,263,1,602.35,602.35,601.7400
SO51850,17,503,263,1,200.05,200.05,199.8500
SO51850,18,496,263,8,602.35,4818.80,4813.9500
SO51850,19,463,263,14,14.20,198.80,128.2300
SO51850,20,569,263,8,334.06,2672.48,3691.5600
SO51850,21,523,263,8,31.58,252.64,186.9800
SO51850,22,490,263,15,29.69,445.35,623.5800
SO51850,23,576,263,12,1382.76,16593.12,17783.2500
SO51850,24,498,263,1,602.35,602.35,601.7400
SO51850,25,222,263,14,20.29,284.06,183.2100
SO51850,26,506,263,6,200.05,1200.30,1199.1100
SO51850,27,575,263,1,1430.44,1430.44,1481.9400
SO51850,28,487,263,8,32.99,263.92,164.5300
SO51850,29,579,263,8,728.91,5831.28,6041.2100
SO51850,30,491,263,6,32.39,194.34,249.4300
SO51850,31,500,263,2,602.35,1204.70,1203.4900
SO51850,32,472,263,2,38.10,76.20,47.5000
SO51850,33,477,263,16,2.74,43.84,29.8600
SO51850,34,565,263,8,334.06,2672.48,3691.5600
SO51850,35,554,263,1,54.94,54.94,40.6600
SO51850,36,234,263,6,29.99,179.94,230.9500
SO51850,37,483,263,15,66.00,990.00,673.2000
SO51850,38,574,263,2,1430.44,2860.88,2963.8800
SO51850,39,499,263,2,602.35,1204.70,1203.4900
SO51850,40,570,263,2,334.06,668.12,922.8900
SO51850,41,231,263,13,28.99,376.87,500.4000
SO51850,42,471,263,7,38.10,266.70,166.2400
SO51851,1,563,629,1,953.63,953.63,1481.9400
SO51851,2,473,629,2,38.10,76.20,47.5000
SO51851,3,505,629,1,200.05,200.05,199.8500
SO51851,4,575,629,1,1430.44,1430.44,1481.9400
SO51851,5,571,629,3,334.06,1002.18,1384.3300
SO51851,6,509,629,1,200.05,200.05,199.8500
SO51852,1,544,296,2,48.59,97.18,71.9200
SO51852,2,598,296,4,323.99,1295.96,1178.3200
SO51852,3,474,296,10,41.99,419.90,261.7600
SO51852,4,588,296,2,461.69,923.38,839.5600
SO51852,5,593,296,2,338.99,677.98,616.4400
SO51852,6,557,296,2,153.89,307.78,227.7600
SO51852,7,527,296,1,158.43,158.43,144.5900
SO51852,8,532,296,2,149.87,299.74,273.5700
SO51853,1,476,476,17,38.49,654.33,445.0000
SO51853,2,598,476,3,323.99,971.97,883.7400
SO51853,3,357,476,2,1391.99,2783.98,2531.2400
SO51853,4,591,476,3,338.99,1016.97,924.6500
SO51853,5,524,476,3,158.43,475.29,433.7800
SO51853,6,594,476,1,338.99,338.99,308.2200
SO51853,7,359,476,4,1376.99,5507.96,5007.9300
SO51853,8,592,476,1,338.99,338.99,308.2200
SO51853,9,353,476,7,1391.99,9743.93,8859.3400
SO51853,10,595,476,1,338.99,338.99,308.2200
SO51853,11,597,476,1,323.99,323.99,294.5800
SO51853,12,474,476,23,38.49,885.27,602.0500
SO51853,13,600,476,2,323.99,647.98,589.1600
SO51853,14,593,476,3,338.99,1016.97,924.6500
SO51853,15,551,476,3,158.43,475.29,433.7800
SO51853,16,309,476,1,818.70,818.70,747.2000
SO51853,17,588,476,2,461.69,923.38,839.5600
SO51853,18,512,476,3,218.45,655.35,598.1300
SO51853,19,515,476,3,16.27,48.81,36.1200
SO51853,20,587,476,2,461.69,923.38,839.5600
SO51853,21,516,476,1,23.48,23.48,17.3800
SO51853,22,402,476,2,72.16,144.32,106.8000
SO51853,23,513,476,1,218.45,218.45,199.3800
SO51853,24,533,476,3,149.87,449.61,410.3600
SO51853,25,589,476,1,461.69,461.69,419.7800
SO51853,26,543,476,3,37.25,111.75,82.7000
SO51853,27,363,476,1,1376.99,1376.99,1251.9800
SO51853,28,400,476,3,37.15,111.45,82.4800
SO51853,29,290,476,1,818.70,818.70,747.2000
SO51853,30,596,476,1,323.99,323.99,294.5800
SO51853,31,531,476,2,149.87,299.74,273.5700
SO51853,32,599,476,3,323.99,971.97,883.7400
SO51853,33,475,476,2,41.99,83.98,52.3500
SO51853,34,590,476,2,461.69,923.38,839.5600
SO51853,35,517,476,2,31.58,63.16,46.7400
SO51853,36,532,476,2,149.87,299.74,273.5700
SO51854,1,404,152,1,26.72,26.72,19.7800
SO51855,1,418,436,2,356.90,713.80,721.8900
SO51855,2,605,436,3,323.99,971.97,1030.9500
SO51855,3,465,436,4,14.69,58.76,36.6400
SO51855,4,482,436,24,4.94,118.56,80.7000
SO51855,5,520,436,2,31.58,63.16,46.7400
SO51855,6,240,436,3,858.90,2576.70,2605.9000
SO51855,7,388,436,3,672.29,2016.87,2139.2400
SO51855,8,374,436,4,1466.01,5864.04,6219.7900
SO51855,9,581,436,4,1020.59,4082.36,4330.0400
SO51855,10,606,436,3,323.99,971.97,1030.9500
SO51855,11,487,436,7,32.99,230.93,143.9600
SO51855,12,376,436,6,1466.01,8796.06,9329.6900
SO51855,13,488,436,6,32.39,194.34,249.4300
SO51855,14,390,436,5,672.29,3361.45,3565.4000
SO51855,15,378,436,4,1466.01,5864.04,6219.7900
SO51855,16,483,436,8,72.00,576.00,359.0400
SO51855,17,255,436,2,202.33,404.66,409.2500
SO51855,18,477,436,4,2.99,11.96,7.4700
SO51855,19,480,436,2,1.37,2.74,1.7100
SO51855,20,580,436,3,1020.59,3061.77,3247.5300
SO51855,21,491,436,10,32.39,323.90,415.7200
SO51855,22,471,436,14,36.83,515.62,332.4900
SO51855,23,214,436,5,20.99,104.95,65.4300
SO51855,24,490,436,7,32.39,226.73,291.0100
SO51855,25,217,436,2,20.99,41.98,26.1700
SO51855,26,440,436,1,858.90,858.90,868.6300
SO51855,27,231,436,6,29.99,179.94,230.9500
SO51855,28,234,436,4,29.99,119.96,153.9700
SO51855,29,436,436,3,356.90,1070.70,1082.8300
SO51855,30,222,436,8,20.99,167.92,104.6900
SO51855,31,604,436,8,323.99,2591.92,2749.2000
SO51855,32,583,436,1,1020.59,1020.59,1082.5100
SO51855,33,382,436,3,672.29,2016.87,2139.2400
SO51855,34,372,436,3,1466.01,4398.03,4664.8400
SO51855,35,225,436,4,5.39,21.56,27.6900
SO51855,36,404,436,2,26.72,53.44,39.5500
SO51855,37,380,436,3,1466.01,4398.03,4664.8400
SO51855,38,434,436,4,356.90,1427.60,1443.7700
SO51855,39,545,436,2,24.29,48.58,35.9600
SO51855,40,484,436,1,4.77,4.77,2.9700
SO51855,41,546,436,4,37.25,149.00,110.2700
SO51855,42,481,436,9,5.39,48.51,30.2600
SO51855,43,472,436,3,38.10,114.30,71.2500
SO51855,44,243,436,1,858.90,858.90,868.6300
SO51855,45,584,436,4,323.99,1295.96,1374.6000
SO51855,46,287,436,2,202.33,404.66,409.2500
SO51855,47,386,436,4,672.29,2689.16,2852.3200
SO51855,48,547,436,3,48.59,145.77,107.8800
SO51855,49,384,436,6,672.29,4033.74,4278.4800
SO51855,50,582,436,3,1020.59,3061.77,3247.5300
SO51855,51,237,436,6,29.99,179.94,230.9500
SO51855,52,463,436,3,14.69,44.07,27.4800
SO51855,53,408,436,1,72.16,72.16,53.4000
SO51856,1,295,435,1,818.70,818.70,747.2000
SO51856,2,598,435,2,323.99,647.98,589.1600
SO51856,3,517,435,1,31.58,31.58,23.3700
SO51856,4,592,435,4,338.99,1355.96,1232.8700
SO51856,5,402,435,1,72.16,72.16,53.4000
SO51856,6,542,435,5,24.29,121.45,89.8900
SO51856,7,558,435,2,242.99,485.98,359.6300
SO51856,8,511,435,6,218.45,1310.70,1196.2500
SO51856,9,398,435,2,26.72,53.44,39.5500
SO51856,10,555,435,2,63.90,127.80,94.5700
SO51856,11,527,435,7,158.43,1109.01,1012.1600
SO51856,12,515,435,1,16.27,16.27,12.0400
SO51856,13,588,435,2,461.69,923.38,839.5600
SO51856,14,532,435,4,149.87,599.48,547.1400
SO51856,15,543,435,1,37.25,37.25,27.5700
SO51856,16,559,435,4,12.14,48.56,35.9500
SO51856,17,361,435,2,1376.99,2753.98,2503.9600
SO51856,18,298,435,2,809.76,1619.52,1478.0800
SO51856,19,309,435,2,818.70,1637.40,1494.4000
SO51856,20,534,435,5,149.87,749.35,683.9300
SO51856,21,524,435,7,158.43,1109.01,1012.1600
SO51856,22,514,435,4,63.90,255.60,189.1400
SO51856,23,549,435,1,218.45,218.45,199.3800
SO51856,24,544,435,2,48.59,97.18,71.9200
SO51856,25,363,435,3,1376.99,4130.97,3755.9400
SO51856,26,531,435,8,149.87,1198.96,1094.2800
SO51856,27,594,435,3,338.99,1016.97,924.6500
SO51856,28,601,435,2,32.39,64.78,47.9400
SO51856,29,533,435,1,149.87,149.87,136.7900
SO51856,30,552,435,6,54.89,329.34,243.7300
SO51856,31,475,435,1,41.99,41.99,26.1800
SO51856,32,476,435,6,41.99,251.94,157.0600
SO51856,33,501,435,2,72.88,145.76,107.8600
SO51856,34,595,435,1,338.99,338.99,308.2200
SO51856,35,603,435,5,72.89,364.45,269.7100
SO51856,36,593,435,2,338.99,677.98,616.4400
SO51856,37,353,435,2,1391.99,2783.98,2531.2400
SO51856,38,513,435,4,218.45,873.80,797.5000
SO51856,39,551,435,2,158.43,316.86,289.1900
SO51856,40,290,435,2,818.70,1637.40,1494.4000
SO51856,41,599,435,5,323.99,1619.95,1472.9000
SO51856,42,525,435,1,158.43,158.43,144.5900
SO51856,43,512,435,3,218.45,655.35,598.1300
SO51856,44,556,435,5,105.29,526.45,389.5900
SO51856,45,550,435,1,149.87,149.87,136.7900
SO51857,1,565,85,4,334.06,1336.24,1845.7800
SO51857,2,576,85,9,1430.44,12873.96,13337.4400
SO51857,3,552,85,12,53.06,636.72,487.4600
SO51857,4,578,85,2,728.91,1457.82,1510.3000
SO51857,5,496,85,9,602.35,5421.15,5415.6900
SO51857,6,570,85,8,334.06,2672.48,3691.5600
SO51857,7,577,85,4,728.91,2915.64,3020.6000
SO51857,8,571,85,6,334.06,2004.36,2768.6700
SO51857,9,564,85,5,953.63,4768.15,7409.6900
SO51857,10,521,85,5,16.27,81.35,60.2100
SO51857,11,573,85,1,1430.44,1430.44,1481.9400
SO51857,12,492,85,5,602.35,3011.75,3008.7200
SO51857,13,563,85,7,953.63,6675.41,10373.5700
SO51857,14,575,85,3,1430.44,4291.32,4445.8100
SO51857,15,503,85,2,200.05,400.10,399.7000
SO51857,16,484,85,1,4.77,4.77,2.9700
SO51857,17,568,85,7,334.06,2338.42,3230.1100
SO51857,18,514,85,8,63.90,511.20,378.2900
SO51857,19,562,85,7,953.63,6675.41,10373.5700
SO51857,20,574,85,7,1430.44,10013.08,10373.5700
SO51857,21,506,85,8,200.05,1600.40,1598.8200
SO51857,22,501,85,9,72.88,655.92,485.3500
SO51857,23,502,85,5,200.05,1000.25,999.2600
SO51857,24,493,85,6,200.05,1200.30,1199.1100
SO51857,25,601,85,7,32.39,226.73,167.8000
SO51857,26,507,85,1,200.05,200.05,199.8500
SO51857,27,558,85,4,242.99,971.96,719.2600
SO51857,28,500,85,4,602.35,2409.40,2406.9700
SO51857,29,523,85,5,31.58,157.90,116.8600
SO51857,30,559,85,11,11.74,129.14,98.8500
SO51857,31,586,85,6,334.06,2004.36,2768.6700
SO51857,32,556,85,5,105.29,526.45,389.5900
SO51857,33,554,85,6,54.94,329.64,243.9400
SO51857,34,572,85,2,334.06,668.12,922.8900
SO51857,35,579,85,3,728.91,2186.73,2265.4500
SO51857,36,548,85,6,48.59,291.54,215.7600
SO51857,37,560,85,5,728.91,3644.55,3775.7500
SO51857,38,555,85,13,61.77,803.01,614.7200
SO51857,39,585,85,5,334.06,1670.30,2307.2200
SO51857,40,499,85,5,602.35,3011.75,3008.7200
SO51857,41,569,85,2,334.06,668.12,922.8900
SO51857,42,566,85,6,334.06,2004.36,2768.6700
SO51857,43,603,85,7,72.89,510.23,377.5900
SO51857,44,561,85,3,953.63,2860.89,4445.8100
SO51857,45,567,85,5,334.06,1670.30,2307.2200
SO51858,1,499,193,3,602.35,1807.05,1805.2300
SO51858,2,507,193,5,200.05,1000.25,999.2600
SO51858,3,491,193,5,32.39,161.95,207.8600
SO51858,4,571,193,1,334.06,334.06,461.4400
SO51858,5,560,193,6,728.91,4373.46,4530.9000
SO51858,6,566,193,6,334.06,2004.36,2768.6700
SO51858,7,492,193,2,602.35,1204.70,1203.4900
SO51858,8,579,193,12,704.61,8455.32,9061.8100
SO51858,9,585,193,1,334.06,334.06,461.4400
SO51858,10,570,193,3,334.06,1002.18,1384.3300
SO51858,11,568,193,8,334.06,2672.48,3691.5600
SO51858,12,577,193,8,728.91,5831.28,6041.2100
SO51858,13,495,193,2,602.35,1204.70,1203.4900
SO51858,14,565,193,8,334.06,2672.48,3691.5600
SO51858,15,510,193,1,200.05,200.05,199.8500
SO51858,16,573,193,8,1430.44,11443.52,11855.5000
SO51858,17,562,193,3,953.63,2860.89,4445.8100
SO51858,18,509,193,3,200.05,600.15,599.5600
SO51858,19,576,193,12,1382.76,16593.12,17783.2500
SO51858,20,498,193,2,602.35,1204.70,1203.4900
SO51858,21,506,193,6,200.05,1200.30,1199.1100
SO51858,22,523,193,3,31.58,94.74,70.1200
SO51858,23,496,193,5,602.35,3011.75,3008.7200
SO51858,24,494,193,2,602.35,1204.70,1203.4900
SO51858,25,554,193,2,54.94,109.88,81.3100
SO51858,26,471,193,19,34.93,663.67,451.2300
SO51858,27,497,193,4,602.35,2409.40,2406.9700
SO51858,28,500,193,2,602.35,1204.70,1203.4900
SO51858,29,572,193,14,334.06,4676.84,6460.2300
SO51858,30,574,193,8,1430.44,11443.52,11855.5000
SO51858,31,503,193,1,200.05,200.05,199.8500
SO51858,32,563,193,4,953.63,3814.52,5927.7500
SO51858,33,564,193,16,953.63,15258.08,23711.0100
SO51858,34,586,193,5,334.06,1670.30,2307.2200
SO51858,35,575,193,4,1430.44,5721.76,5927.7500
SO51858,36,553,193,2,27.65,55.30,40.9300
SO51858,37,548,193,1,48.59,48.59,35.9600
SO51858,38,569,193,8,334.06,2672.48,3691.5600
SO51858,39,561,193,9,953.63,8582.67,13337.4400
SO51858,40,522,193,1,23.48,23.48,17.3800
SO51858,41,493,193,8,200.05,1600.40,1598.8200
SO51859,1,575,181,1,1430.44,1430.44,1481.9400
SO51859,2,507,181,1,200.05,200.05,199.8500
SO51859,3,571,181,1,334.06,334.06,461.4400
SO51860,1,255,666,2,202.33,404.66,409.2500
SO51860,2,605,666,7,323.99,2267.93,2405.5500
SO51860,3,442,666,3,858.90,2576.70,2605.9000
SO51860,4,434,666,4,356.90,1427.60,1443.7700
SO51860,5,246,666,4,858.90,3435.60,3474.5400
SO51860,6,240,666,1,858.90,858.90,868.6300
SO51860,7,390,666,6,672.29,4033.74,4278.4800
SO51860,8,481,666,3,5.39,16.17,10.0900
SO51860,9,378,666,3,1466.01,4398.03,4664.8400
SO51860,10,580,666,4,1020.59,4082.36,4330.0400
SO51860,11,436,666,1,356.90,356.90,360.9400
SO51860,12,582,666,1,1020.59,1020.59,1082.5100
SO51860,13,408,666,1,72.16,72.16,53.4000
SO51860,14,547,666,3,48.59,145.77,107.8800
SO51860,15,376,666,6,1466.01,8796.06,9329.6900
SO51860,16,520,666,2,31.58,63.16,46.7400
SO51860,17,374,666,6,1466.01,8796.06,9329.6900
SO51860,18,581,666,3,1020.59,3061.77,3247.5300
SO51860,19,384,666,7,672.29,4706.03,4991.5600
SO51860,20,386,666,4,672.29,2689.16,2852.3200
SO51860,21,287,666,4,202.33,809.32,818.5000
SO51860,22,382,666,8,672.29,5378.32,5704.6400
SO51860,23,440,666,2,858.90,1717.80,1737.2700
SO51860,24,482,666,6,5.39,32.34,20.1700
SO51860,25,546,666,4,37.25,149.00,110.2700
SO51860,26,583,666,2,1020.59,2041.18,2165.0200
SO51860,27,281,666,4,202.33,809.32,818.5000
SO51860,28,404,666,2,26.72,53.44,39.5500
SO51860,29,584,666,4,323.99,1295.96,1374.6000
SO51860,30,430,666,2,356.90,713.80,721.8900
SO51860,31,606,666,8,323.99,2591.92,2749.2000
SO51860,32,471,666,4,38.10,152.40,95.0000
SO51860,33,418,666,1,356.90,356.90,360.9400
SO51860,34,243,666,2,858.90,1717.80,1737.2700
SO51861,1,499,662,3,602.35,1807.05,1805.2300
SO51861,2,490,662,5,32.39,161.95,207.8600
SO51861,3,565,662,1,334.06,334.06,461.4400
SO51861,4,483,662,9,72.00,648.00,403.9200
SO51861,5,222,662,5,20.99,104.95,65.4300
SO51861,6,488,662,1,32.39,32.39,41.5700
SO51861,7,568,662,1,334.06,334.06,461.4400
SO51861,8,465,662,1,14.69,14.69,9.1600
SO51861,9,491,662,6,32.39,194.34,249.4300
SO51861,10,225,662,2,5.39,10.78,13.8400
SO51861,11,217,662,6,20.99,125.94,78.5200
SO51861,12,214,662,2,20.99,41.98,26.1700
SO51861,13,477,662,6,2.99,17.94,11.2000
SO51861,14,471,662,4,38.10,152.40,95.0000
SO51861,15,484,662,5,4.77,23.85,14.8700
SO51861,16,564,662,3,953.63,2860.89,4445.8100
SO51861,17,496,662,2,602.35,1204.70,1203.4900
SO51861,18,586,662,1,334.06,334.06,461.4400
SO51861,19,472,662,3,38.10,114.30,71.2500
SO51861,20,552,662,2,54.89,109.78,81.2400
SO51861,21,487,662,5,32.99,164.95,102.8300
SO51861,22,579,662,2,728.91,1457.82,1510.3000
SO51861,23,569,662,2,334.06,668.12,922.8900
SO51861,24,555,662,2,63.90,127.80,94.5700
SO51861,25,234,662,1,29.99,29.99,38.4900
SO51861,26,231,662,1,29.99,29.99,38.4900
SO51862,1,359,323,3,1376.99,4130.97,3755.9400
SO51863,1,588,596,1,461.69,461.69,419.7800
SO51864,1,474,422,18,38.49,692.82,471.1700
SO51864,2,477,422,2,2.99,5.98,3.7300
SO51864,3,472,422,4,38.10,152.40,95.0000
SO51864,4,483,422,2,72.00,144.00,89.7600
SO51864,5,511,422,5,218.45,1092.25,996.8800
SO51864,6,487,422,3,32.99,98.97,61.7000
SO51864,7,544,422,2,48.59,97.18,71.9200
SO51864,8,465,422,5,14.69,73.45,45.8000
SO51864,9,225,422,5,5.39,26.95,34.6100
SO51864,10,490,422,2,32.39,64.78,83.1400
SO51864,11,471,422,4,38.10,152.40,95.0000
SO51864,12,476,422,15,38.49,577.35,392.6400
SO51864,13,542,422,4,24.29,97.16,71.9100
SO51864,14,234,422,3,29.99,89.97,115.4800
SO51864,15,484,422,3,4.77,14.31,8.9200
SO51864,16,217,422,4,20.99,83.96,52.3500
SO51864,17,222,422,4,20.99,83.96,52.3500
SO51864,18,400,422,2,37.15,74.30,54.9900
SO51864,19,214,422,5,20.99,104.95,65.4300
SO51864,20,517,422,4,31.58,126.32,93.4900
SO51864,21,491,422,2,32.39,64.78,83.1400
SO51865,1,598,541,1,323.99,323.99,294.5800
SO51865,2,517,541,1,31.58,31.58,23.3700
SO51865,3,527,541,1,158.43,158.43,144.5900
SO51866,1,605,251,3,323.99,971.97,1030.9500
SO51866,2,482,251,1,5.39,5.39,3.3600
SO51867,1,521,399,1,16.27,16.27,12.0400
SO51867,2,575,399,3,1430.44,4291.32,4445.8100
SO51867,3,510,399,1,200.05,200.05,199.8500
SO51867,4,563,399,1,953.63,953.63,1481.9400
SO51868,1,287,495,1,202.33,202.33,204.6300
SO51869,1,404,615,1,26.72,26.72,19.7800
SO51870,1,287,574,2,202.33,404.66,409.2500
SO51871,1,510,339,1,200.05,200.05,199.8500
SO51872,1,434,321,1,356.90,356.90,360.9400
SO51873,1,480,694,2,1.37,2.74,1.7100
SO51873,2,604,694,1,323.99,323.99,343.6500
SO51874,1,231,8,2,29.99,59.98,76.9800
SO51874,2,559,8,2,12.14,24.28,17.9700
SO51874,3,568,8,1,334.06,334.06,461.4400
SO51874,4,555,8,1,63.90,63.90,47.2900
SO51874,5,565,8,1,334.06,334.06,461.4400
SO51874,6,586,8,1,334.06,334.06,461.4400
SO51874,7,499,8,1,602.35,602.35,601.7400
SO51874,8,573,8,1,1430.44,1430.44,1481.9400
SO51874,9,579,8,1,728.91,728.91,755.1500
SO51874,10,496,8,1,602.35,602.35,601.7400
SO51874,11,576,8,1,1430.44,1430.44,1481.9400
SO51874,12,561,8,1,953.63,953.63,1481.9400
SO51875,1,497,393,2,602.35,1204.70,1203.4900
SO51875,2,573,393,6,1430.44,8582.64,8891.6300
SO51875,3,569,393,6,334.06,2004.36,2768.6700
SO51875,4,507,393,1,200.05,200.05,199.8500
SO51875,5,570,393,1,334.06,334.06,461.4400
SO51875,6,488,393,2,32.39,64.78,83.1400
SO51875,7,566,393,6,334.06,2004.36,2768.6700
SO51875,8,493,393,2,200.05,400.10,399.7000
SO51875,9,502,393,4,200.05,800.20,799.4100
SO51875,10,503,393,1,200.05,200.05,199.8500
SO51875,11,568,393,3,334.06,1002.18,1384.3300
SO51875,12,561,393,3,953.63,2860.89,4445.8100
SO51875,13,522,393,2,23.48,46.96,34.7600
SO51875,14,509,393,1,200.05,200.05,199.8500
SO51875,15,563,393,1,953.63,953.63,1481.9400
SO51875,16,567,393,1,334.06,334.06,461.4400
SO51875,17,571,393,1,334.06,334.06,461.4400
SO51875,18,504,393,3,200.05,600.15,599.5600
SO51875,19,553,393,4,27.65,110.60,81.8600
SO51875,20,574,393,2,1430.44,2860.88,2963.8800
SO51875,21,498,393,2,602.35,1204.70,1203.4900
SO51875,22,564,393,9,953.63,8582.67,13337.4400
SO51875,23,496,393,3,602.35,1807.05,1805.2300
SO51875,24,521,393,3,16.27,48.81,36.1200
SO51875,25,523,393,6,31.58,189.48,140.2300
SO51875,26,562,393,1,953.63,953.63,1481.9400
SO51875,27,548,393,1,48.59,48.59,35.9600
SO51875,28,499,393,7,602.35,4216.45,4212.2100
SO51875,29,505,393,2,200.05,400.10,399.7000
SO53450,1,482,304,4,5.39,21.56,13.4500
SO53451,1,572,595,1,334.06,334.06,461.4400
SO53451,2,560,595,2,728.91,1457.82,1510.3000
SO53452,1,573,621,4,1430.44,5721.76,5927.7500
SO53452,2,507,621,1,200.05,200.05,199.8500
SO53452,3,567,621,2,334.06,668.12,922.8900
SO53452,4,560,621,4,728.91,2915.64,3020.6000
SO53452,5,575,621,5,1430.44,7152.20,7409.6900
SO53452,6,521,621,2,16.27,32.54,24.0800
SO53452,7,574,621,3,1430.44,4291.32,4445.8100
SO53452,8,556,621,4,105.29,421.16,311.6700
SO53452,9,502,621,6,200.05,1200.30,1199.1100
SO53452,10,225,621,2,5.39,10.78,13.8400
SO53452,11,565,621,4,334.06,1336.24,1845.7800
SO53452,12,586,621,6,334.06,2004.36,2768.6700
SO53452,13,570,621,1,334.06,334.06,461.4400
SO53452,14,554,621,4,54.94,219.76,162.6300
SO53452,15,585,621,2,334.06,668.12,922.8900
SO53452,16,501,621,1,72.88,72.88,53.9300
SO53452,17,576,621,2,1430.44,2860.88,2963.8800
SO53452,18,558,621,8,242.99,1943.92,1438.5200
SO53452,19,514,621,1,63.90,63.90,47.2900
SO53452,20,523,621,4,31.58,126.32,93.4900
SO53452,21,499,621,1,602.35,602.35,601.7400
SO53452,22,578,621,2,728.91,1457.82,1510.3000
SO53452,23,555,621,8,63.90,511.20,378.2900
SO53452,24,548,621,3,48.59,145.77,107.8800
SO53452,25,577,621,3,728.91,2186.73,2265.4500
SO53452,26,603,621,1,72.89,72.89,53.9400
SO53452,27,559,621,4,12.14,48.56,35.9500
SO53452,28,506,621,2,200.05,400.10,399.7000
SO53452,29,561,621,1,953.63,953.63,1481.9400
SO53452,30,503,621,4,200.05,800.20,799.4100
SO53452,31,492,621,4,602.35,2409.40,2406.9700
SO53452,32,496,621,5,602.35,3011.75,3008.7200
SO53452,33,601,621,3,32.39,97.17,71.9100
SO53452,34,579,621,1,728.91,728.91,755.1500
SO53452,35,564,621,1,953.63,953.63,1481.9400
SO53452,36,562,621,3,953.63,2860.89,4445.8100
SO53452,37,552,621,4,54.89,219.56,162.4900
SO53452,38,563,621,2,953.63,1907.26,2963.8800
SO53452,39,572,621,2,334.06,668.12,922.8900
SO53452,40,500,621,3,602.35,1807.05,1805.2300
SO53452,41,493,621,1,200.05,200.05,199.8500
SO53452,42,569,621,1,334.06,334.06,461.4400
SO53452,43,566,621,2,334.06,668.12,922.8900
SO53453,1,503,106,1,200.05,200.05,199.8500
SO53454,1,214,149,6,20.99,125.94,78.5200
SO53454,2,589,149,1,461.69,461.69,419.7800
SO53454,3,596,149,3,323.99,971.97,883.7400
SO53454,4,542,149,1,24.29,24.29,17.9800
SO53454,5,475,149,1,41.99,41.99,26.1800
SO53454,6,595,149,1,338.99,338.99,308.2200
SO53454,7,298,149,4,809.76,3239.04,2956.1600
SO53454,8,512,149,4,218.45,873.80,797.5000
SO53454,9,400,149,2,37.15,74.30,54.9900
SO53454,10,483,149,8,72.00,576.00,359.0400
SO53454,11,491,149,10,32.39,323.90,415.7200
SO53454,12,591,149,1,338.99,338.99,308.2200
SO53454,13,222,149,2,20.99,41.98,26.1700
SO53454,14,353,149,3,1391.99,4175.97,3796.8600
SO53454,15,598,149,1,323.99,323.99,294.5800
SO53454,16,544,149,2,48.59,97.18,71.9200
SO53454,17,234,149,5,29.99,149.95,192.4600
SO53454,18,487,149,4,32.99,131.96,82.2700
